ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,SAAddressLine1,SAAddressLine2,SAAddressLine3,SAAddressLine4,SACity,SARegion,SAPostalCode,SACountry,InvoiceNumber,Reference,InvoiceDate,DueDate,PlannedDate,Total,TaxTotal,InvoiceAmountPaid,InvoiceAmountDue,InventoryItemCode,Description,Quantity,UnitAmount,Discount,LineAmount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,Type,Sent,Status,GBP rate,LineAmountGBP,Period,Channel,Country,Region
Adoptaclassroom.org,accountspayable@adoptaclassroom.org,401 2nd Ave N.,Suite 305,"Minneapolis,",,,MN ,55401,US,,,,,,,,,INV-1657,OrderIdYf4ugZv,2/6/2020,2/7/2020,,73.95,0,73.95,0,,"Lorraine Braddock933 8th St NEHickory,NC 28601braddocklo@hickoryschools.net",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Jun-20,Direct,United States,US
Greenfield High School,kambrosh@greenfield.k12.wi.us,4800 S. 60th St.,"Greenfield, ",,,,WI,53220,US,,,,,,,,,INV-1656,"to ship from UK, PO 8302000496",1/6/2020,1/7/2020,,2639.5,0,2639.5,0,PC0004,HUE HD Pro Camera (Black),30,79.95,,2398.5,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,1755.368199,Jun-20,Direct,United States,US
Greenfield High School,kambrosh@greenfield.k12.wi.us,4800 S. 60th St.,"Greenfield, ",,,,WI,53220,US,,,,,,,,,INV-1656,"to ship from UK, PO 8302000496",1/6/2020,1/7/2020,,2639.5,0,2639.5,0,Delivery,Shipping,1,241,,241,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,176.3784599,Jun-20,Direct,United States,US
Greenfield High School,kambrosh@greenfield.k12.wi.us,4800 S. 60th St.,"Greenfield, ",,,,WI,53220,US,,,,,,,,,INV-1656,"to ship from UK, PO 8302000496",1/6/2020,1/7/2020,,2639.5,0,2639.5,0,,** The actual shipping cost may differ depending on the availability of freight capacity at the time. We reserve the right to increase the delivery cost based on conditions at time of shipment.,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Jun-20,Direct,United States,US
Greenfield High School,kambrosh@greenfield.k12.wi.us,4800 S. 60th St.,"Greenfield, ",,,,WI,53220,US,,,,,,,,,INV-1656,"to ship from UK, PO 8302000496",1/6/2020,1/7/2020,,2639.5,0,2639.5,0,,"SHIP TO: Greenfield High SchoolAttn: Karen Ambrosh4800 S. 60th St.Greenfield, WI 53220kambrosh@greenfield.k12.wi.us(414) 855-2514",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Jun-20,Direct,United States,US
Ascent Information Technology Limited trading as HUE,kasia@huehd.com,12 Enterprise Way,,,,London,,SW18 1FZ,GB,,,,,,,,,INV-1655,Amazon US and CA sales,5/31/2020,6/30/2020,,58908,0,58908,0,,Stock sold on Amazon US and CA (May 2020),4909,12,,58908,4400,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,43112.45774,May-20,Direct,United Kingdom,UK
Jefferson Township Public Schools,dsica@jefftwp.org,31 State Route 181,"Lake Hopatcong, ",,,,NJ,07849,US,,,,,,,,,INV-1654,QU-0904,5/29/2020,6/28/2020,,432.28,0,432.28,0,PC0004,HUE HD Pro Camera (Black)*Color of camera may depend on availability,4,79.95,,319.8,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,234.0490932,May-20,Direct,United States,US
Jefferson Township Public Schools,dsica@jefftwp.org,31 State Route 181,"Lake Hopatcong, ",,,,NJ,07849,US,,,,,,,,,INV-1654,QU-0904,5/29/2020,6/28/2020,,432.28,0,432.28,0,UL0005,HUE Animation five user licenseHUE5C7FD12D7CFC7,1,89.99,,89.99,4300,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,65.86015603,May-20,Direct,United States,US
Jefferson Township Public Schools,dsica@jefftwp.org,31 State Route 181,"Lake Hopatcong, ",,,,NJ,07849,US,,,,,,,,,INV-1654,QU-0904,5/29/2020,6/28/2020,,432.28,0,432.28,0,Delivery,Shipping,1,22.49,,22.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,16.45955005,May-20,Direct,United States,US
Jefferson Township Public Schools,dsica@jefftwp.org,31 State Route 181,"Lake Hopatcong, ",,,,NJ,07849,US,,,,,,,,,INV-1654,QU-0904,5/29/2020,6/28/2020,,432.28,0,432.28,0,,The actual shipping cost may differ depending on the availability of freight capacity at the time. We reserve the right to increase the delivery cost based on conditions at time of shipment.,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Jefferson Township Public Schools,dsica@jefftwp.org,31 State Route 181,"Lake Hopatcong, ",,,,NJ,07849,US,,,,,,,,,INV-1654,QU-0904,5/29/2020,6/28/2020,,432.28,0,432.28,0,,"SHIP TO: DEREK SICA care of Jefferson Township 42 Oak Ridge RoadParsippany, NJ 07054dsica@jefftwp.org",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Aptos Middle School,williamsr2@sfusd.edu,105 Aptos Avenue,"San Francisco, ",,,,CA ,94127,US,,,,,,,,,INV-1653,pending PO payment,5/18/2020,6/17/2020,,437.24,0,437.24,0,PC0002,HUE HD Pro Camera (Red)-pending order for color restock,2,79.95,,159.9,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,117.0245466,May-20,Direct,United States,US
Aptos Middle School,williamsr2@sfusd.edu,105 Aptos Avenue,"San Francisco, ",,,,CA ,94127,US,,,,,,,,,INV-1653,pending PO payment,5/18/2020,6/17/2020,,437.24,0,437.24,0,PC0003,HUE HD Pro Camera (Green)-pending order for color restock,3,79.95,,239.85,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,175.5368199,May-20,Direct,United States,US
Aptos Middle School,williamsr2@sfusd.edu,105 Aptos Avenue,"San Francisco, ",,,,CA ,94127,US,,,,,,,,,INV-1653,pending PO payment,5/18/2020,6/17/2020,,437.24,0,437.24,0,Delivery,Shipping,1,37.49,,37.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,27.43746249,May-20,Direct,United States,US
Aptos Middle School,williamsr2@sfusd.edu,105 Aptos Avenue,"San Francisco, ",,,,CA ,94127,US,,,,,,,,,INV-1653,pending PO payment,5/18/2020,6/17/2020,,437.24,0,437.24,0,,"SHIP TO: Ronique Williams508 Chesapeake Ct. Pittsburg, CA 94565",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Unified Communications,rherbst@unifiedcommunications.com,2075 E. Governors Circle,"Houston, ",,,,TX,77092,US,,,,,,,,,INV-1652,3 separate shipments from UK,5/15/2020,6/14/2020,,17702.6,0,17702.6,0,HD0004,HUE HD Camera (Black),150,49.95,20,5994,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,4386.773811,May-20,Direct,United States,US
Unified Communications,rherbst@unifiedcommunications.com,2075 E. Governors Circle,"Houston, ",,,,TX,77092,US,,,,,,,,,INV-1652,3 separate shipments from UK,5/15/2020,6/14/2020,,17702.6,0,17702.6,0,Delivery,"ShippingRochester Tech ParkRochester, NY 14624",1,473,,473,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,346.1701723,May-20,Direct,United States,US
Unified Communications,rherbst@unifiedcommunications.com,2075 E. Governors Circle,"Houston, ",,,,TX,77092,US,,,,,,,,,INV-1652,3 separate shipments from UK,5/15/2020,6/14/2020,,17702.6,0,17702.6,0,HD0004,HUE HD Camera (Black),150,49.95,20,5994,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,4386.773811,May-20,Direct,United States,US
Unified Communications,rherbst@unifiedcommunications.com,2075 E. Governors Circle,"Houston, ",,,,TX,77092,US,,,,,,,,,INV-1652,3 separate shipments from UK,5/15/2020,6/14/2020,,17702.6,0,17702.6,0,Delivery,"Shipping22 Corporate Woods Blvd2nd FloorAlbany, NY 12211",1,473,,473,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,346.1701723,May-20,Direct,United States,US
Unified Communications,rherbst@unifiedcommunications.com,2075 E. Governors Circle,"Houston, ",,,,TX,77092,US,,,,,,,,,INV-1652,3 separate shipments from UK,5/15/2020,6/14/2020,,17702.6,0,17702.6,0,HD0004,HUE HD Camera (Black),60,49.95,20,2397.6,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,1754.709524,May-20,Direct,United States,US
Unified Communications,rherbst@unifiedcommunications.com,2075 E. Governors Circle,"Houston, ",,,,TX,77092,US,,,,,,,,,INV-1652,3 separate shipments from UK,5/15/2020,6/14/2020,,17702.6,0,17702.6,0,Delivery,"Shipping30 Broad Street, 16th floorNY, NY 10004",1,211,,211,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,154.422635,May-20,Direct,United States,US
Unified Communications,rherbst@unifiedcommunications.com,2075 E. Governors Circle,"Houston, ",,,,TX,77092,US,,,,,,,,,INV-1652,3 separate shipments from UK,5/15/2020,6/14/2020,,17702.6,0,17702.6,0,,surcharge,360,6,,2160,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,1580.819391,May-20,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,CN-1651,from US Amazon stock,5/15/2020,,,-1813.9,0,0,0,PC0004,HUE HD Pro Camera (Black),22,-79.95,,-1758.9,4100,Tax Exempt,0,,,,,USD,Sales credit note,Unsent,Paid,1.36638,-1287.270013,May-20,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,CN-1651,from US Amazon stock,5/15/2020,,,-1813.9,0,0,0,Delivery,Shipping,1,-55,,-55,4700,Tax Exempt,0,,,,,USD,Sales credit note,Unsent,Paid,1.36638,-40.25234561,May-20,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,CN-1651,from US Amazon stock,5/15/2020,,,-1813.9,0,0,0,,Full credit of INV-1650 - order cancelled by customer,0,0,,0,,,0,,,,,USD,Sales credit note,Unsent,Paid,1.36638,0,May-20,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,INV-1650,from US Amazon stock,5/14/2020,6/13/2020,,1813.9,0,0,0,PC0004,HUE HD Pro Camera (Black),22,79.95,,1758.9,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,1287.270013,May-20,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,INV-1650,from US Amazon stock,5/14/2020,6/13/2020,,1813.9,0,0,0,Delivery,Shipping,1,55,,55,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,40.25234561,May-20,Direct,United States,US
Rhinebeck Central School District,lmenz@rhinebeckcsd.org,Rhinebeck Central School District,PO BOX 351,"Rhinebeck, ",,,NY,12572,US,,,,,,,,,INV-1649,"QU-0869, PO 55430",5/13/2020,12/6/2020,,839.5,0,839.5,0,PC0001,HUE HD Pro Camera (Blue)*Color of camera may depend on availability,10,79.95,,799.5,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,585.1227331,May-20,Direct,United States,US
Rhinebeck Central School District,lmenz@rhinebeckcsd.org,Rhinebeck Central School District,PO BOX 351,"Rhinebeck, ",,,NY,12572,US,,,,,,,,,INV-1649,"QU-0869, PO 55430",5/13/2020,12/6/2020,,839.5,0,839.5,0,Delivery,Shipping,10,4,,40,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,29.27443317,May-20,Direct,United States,US
Rhinebeck Central School District,lmenz@rhinebeckcsd.org,Rhinebeck Central School District,PO BOX 351,"Rhinebeck, ",,,NY,12572,US,,,,,,,,,INV-1649,"QU-0869, PO 55430",5/13/2020,12/6/2020,,839.5,0,839.5,0,,The actual shipping cost may differ depending on the availability of freight capacity at the time. We reserve the right to increase the delivery cost based on conditions at time of shipment.,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Rhinebeck Central School District,lmenz@rhinebeckcsd.org,Rhinebeck Central School District,PO BOX 351,"Rhinebeck, ",,,NY,12572,US,,,,,,,,,INV-1649,"QU-0869, PO 55430",5/13/2020,12/6/2020,,839.5,0,839.5,0,,"SHIP TO: RHINEBECK CENTRAL SCHOOL DISTRICT ATTN: Steve Jensen45 North Park Rd Rhinebeck, NY 12572 ",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Topeka Public Schools,jcoker@tps501.org,624 SW 24th Street,,,,Topeka,KS,66611,US,,,,,,,,,INV-1648,to ship from UK,12/5/2020,11/6/2020,,4311,0,4311,0,HD0003,HUE HD Camera (Green)*Color of camera may depend on availability,80,49.95,,3996,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,2924.515874,May-20,Direct,United States,US
Topeka Public Schools,jcoker@tps501.org,624 SW 24th Street,,,,Topeka,KS,66611,US,,,,,,,,,INV-1648,to ship from UK,12/5/2020,11/6/2020,,4311,0,4311,0,Delivery,Shipping,1,315,,315,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,230.5361612,May-20,Direct,United States,US
Topeka Public Schools,jcoker@tps501.org,624 SW 24th Street,,,,Topeka,KS,66611,US,,,,,,,,,INV-1648,to ship from UK,12/5/2020,11/6/2020,,4311,0,4311,0,,The actual shipping cost may differ depending on the availability of freight capacity at the time. We reserve the right to increase the delivery cost based on conditions at time of shipment.,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Topeka Public Schools,jcoker@tps501.org,624 SW 24th Street,,,,Topeka,KS,66611,US,,,,,,,,,INV-1648,to ship from UK,12/5/2020,11/6/2020,,4311,0,4311,0,,"SHIP TO:125 SE 27th Street Topeka, KS 66605",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Clover School District,yvonne.mcelwee@clover.k12.sc.us,604 Bethel St.,"Clover, ",,,,SC ,29710,US,,,,,,,,,INV-1647,"QU-0882, PO 99805",11/5/2020,10/6/2020,,437.24,0,437.24,0,PC0001,HUE HD Pro Camera (Blue)*Color of camera may depend on availability and stock,5,79.95,,399.75,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,292.5613665,May-20,Direct,United States,US
Clover School District,yvonne.mcelwee@clover.k12.sc.us,604 Bethel St.,"Clover, ",,,,SC ,29710,US,,,,,,,,,INV-1647,"QU-0882, PO 99805",11/5/2020,10/6/2020,,437.24,0,437.24,0,Delivery,Shipping,1,37.49,,37.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,27.43746249,May-20,Direct,United States,US
Clover School District,yvonne.mcelwee@clover.k12.sc.us,604 Bethel St.,"Clover, ",,,,SC ,29710,US,,,,,,,,,INV-1647,"QU-0882, PO 99805",11/5/2020,10/6/2020,,437.24,0,437.24,0,,The actual shipping cost may differ depending on the availability of freight capacity at the time. We reserve the right to increase the delivery cost based on conditions at time of shipment.,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Adoptaclassroom.org,accountspayable@adoptaclassroom.org,401 2nd Ave N.,Suite 305,"Minneapolis,",,,MN ,55401,US,,,,,,,,,INV-1646,OrderId  V7T0Xj7,11/5/2020,10/6/2020,,73.95,0,73.95,0,PC0002,HUE HD Pro Camera (Red),1,79.95,20,63.96,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,46.80981864,May-20,Direct,United States,US
Adoptaclassroom.org,accountspayable@adoptaclassroom.org,401 2nd Ave N.,Suite 305,"Minneapolis,",,,MN ,55401,US,,,,,,,,,INV-1646,OrderId  V7T0Xj7,11/5/2020,10/6/2020,,73.95,0,73.95,0,Delivery,Shipping,1,9.99,,9.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,7.311289685,May-20,Direct,United States,US
Adoptaclassroom.org,accountspayable@adoptaclassroom.org,401 2nd Ave N.,Suite 305,"Minneapolis,",,,MN ,55401,US,,,,,,,,,INV-1646,OrderId  V7T0Xj7,11/5/2020,10/6/2020,,73.95,0,73.95,0,,"Hannah Embry- Wilson Elementary2915 Charlestown PikeJeffersonville,IN 47130Email:  hembry@gccschools.com",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Queen Anne's County Public Schools,joeleen.smith@qacps.org,202 Chesterfield Ave.,"Centreville, ",,,,MD,21617,US,,,,,,,,,INV-1645,"to ship from UK, PO 201483",7/5/2020,6/6/2020,,2293,0,2293,0,HD0004,HUE HD Camera (Black),40,49.95,,1998,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,1462.257937,May-20,Direct,United States,US
Queen Anne's County Public Schools,joeleen.smith@qacps.org,202 Chesterfield Ave.,"Centreville, ",,,,MD,21617,US,,,,,,,,,INV-1645,"to ship from UK, PO 201483",7/5/2020,6/6/2020,,2293,0,2293,0,Delivery,Shipping,1,295,,295,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,215.8989447,May-20,Direct,United States,US
Queen Anne's County Public Schools,joeleen.smith@qacps.org,202 Chesterfield Ave.,"Centreville, ",,,,MD,21617,US,,,,,,,,,INV-1645,"to ship from UK, PO 201483",7/5/2020,6/6/2020,,2293,0,2293,0,,The actual shipping cost may differ depending on the availability of freight capacity at the time. We reserve the right to increase the delivery cost based on conditions at time of shipment.,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Queen Anne's County Public Schools,joeleen.smith@qacps.org,202 Chesterfield Ave.,"Centreville, ",,,,MD,21617,US,,,,,,,,,INV-1645,"to ship from UK, PO 201483",7/5/2020,6/6/2020,,2293,0,2293,0,,"Joeleen SmithSupervisor of Special Education202 Chesterfield Ave.Centreville, MD 21617443-614-6864",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Oldham County Schools,tina.walsh@oldham.kyschools.us,1900 Button Lane,"La Grange, ",,,,KY,40031,US,,,,,,,,,INV-1644,PO 20110557-00,6/5/2020,5/6/2020,,182.39,0,182.39,0,PC0004,HUE HD Pro Camera (Black),2,79.95,,159.9,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,117.0245466,May-20,Direct,United States,US
Oldham County Schools,tina.walsh@oldham.kyschools.us,1900 Button Lane,"La Grange, ",,,,KY,40031,US,,,,,,,,,INV-1644,PO 20110557-00,6/5/2020,5/6/2020,,182.39,0,182.39,0,Delivery,Shipping,1,22.49,,22.49,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,16.45955005,May-20,Direct,United States,US
Oldham County Schools,tina.walsh@oldham.kyschools.us,1900 Button Lane,"La Grange, ",,,,KY,40031,US,,,,,,,,,INV-1644,PO 20110557-00,6/5/2020,5/6/2020,,182.39,0,182.39,0,,"Oldham County BD of Education 1900 Button Ln ATTN: Tina Walsh Lagrange, KY 40031",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Campbellsville Independent Schools,beth.sandidge@cville.kyschools.us,136 S Columbia Avenue,"Campbellsville, ",,,,KY ,42718,US,,,,,,,,,INV-1643,PO 01000092,6/5/2020,5/6/2020,,89.94,0,89.94,0,PC0004,HUE HD Pro Camera (Black),1,79.95,,79.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,58.51227331,May-20,Direct,United States,US
Campbellsville Independent Schools,beth.sandidge@cville.kyschools.us,136 S Columbia Avenue,"Campbellsville, ",,,,KY ,42718,US,,,,,,,,,INV-1643,PO 01000092,6/5/2020,5/6/2020,,89.94,0,89.94,0,Delivery,Shipping,1,9.99,,9.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,7.311289685,May-20,Direct,United States,US
Campbellsville Independent Schools,beth.sandidge@cville.kyschools.us,136 S Columbia Avenue,"Campbellsville, ",,,,KY ,42718,US,,,,,,,,,INV-1643,PO 01000092,6/5/2020,5/6/2020,,89.94,0,89.94,0,,SHIP TO:315 Roberts RoadCampbellsvlle Ky. 42718,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Adoptaclassroom.org,accountspayable@adoptaclassroom.org,401 2nd Ave N.,Suite 305,"Minneapolis,",,,MN ,55401,US,,,,,,,,,INV-1642,Order Id  JmjGirL,6/5/2020,5/6/2020,,65.95,0,65.95,0,AS0001,HUE Animation Studio (Blue),1,69.95,20,55.96,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,40.95493201,May-20,Direct,United States,US
Adoptaclassroom.org,accountspayable@adoptaclassroom.org,401 2nd Ave N.,Suite 305,"Minneapolis,",,,MN ,55401,US,,,,,,,,,INV-1642,Order Id  JmjGirL,6/5/2020,5/6/2020,,65.95,0,65.95,0,Delivery,Shipping,1,9.99,,9.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,7.311289685,May-20,Direct,United States,US
Adoptaclassroom.org,accountspayable@adoptaclassroom.org,401 2nd Ave N.,Suite 305,"Minneapolis,",,,MN ,55401,US,,,,,,,,,INV-1642,Order Id  JmjGirL,6/5/2020,5/6/2020,,65.95,0,65.95,0,,"Laura HubertWilliam A Berkowitz Elem300 Crescent AvenueChelsea,MA 02150Email:  hubertl@chelseaschools.com",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Adoptaclassroom.org,accountspayable@adoptaclassroom.org,401 2nd Ave N.,Suite 305,"Minneapolis,",,,MN ,55401,US,,,,,,,,,INV-1641,Order Id gbACZyN,4/5/2020,3/6/2020,,65.95,0,65.95,0,AS0001,HUE Animation Studio (Blue),1,69.95,20,55.96,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,40.95493201,May-20,Direct,United States,US
Adoptaclassroom.org,accountspayable@adoptaclassroom.org,401 2nd Ave N.,Suite 305,"Minneapolis,",,,MN ,55401,US,,,,,,,,,INV-1641,Order Id gbACZyN,4/5/2020,3/6/2020,,65.95,0,65.95,0,Delivery,Shipping,1,9.99,,9.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,7.311289685,May-20,Direct,United States,US
Adoptaclassroom.org,accountspayable@adoptaclassroom.org,401 2nd Ave N.,Suite 305,"Minneapolis,",,,MN ,55401,US,,,,,,,,,INV-1641,Order Id gbACZyN,4/5/2020,3/6/2020,,65.95,0,65.95,0,,"SHIP TO: Crystal GreenPark Middle School1011 West 10th AvenueKennewick,WA 99336Email: crystal.green@ksd.org",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-20,Direct,United States,US
Ascent Information Technology Limited trading as HUE,kasia@huehd.com,12 Enterprise Way,,,,London,,SW18 1FZ,GB,,,,,,,,,INV-1640,Amazon US and CA sales,4/30/2020,5/30/2020,,49392,0,49392,0,,Stock sold on Amazon US and CA (April 2020),4116,12,,49392,4400,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,36148.07008,Apr-20,Direct,United Kingdom,UK
The Douglas Stewart Co. (DSC),accountspayable@dstewart.com,2402 Advance Road,"Madison, ",,,,WI,53718,US,,,,,,,,,INV-1639,QU-0878 (PO 2215613-00),4/29/2020,5/29/2020,,14634.23,0,14634.23,0,PC0001,HUE HD Pro Camera (Blue),120,79.95,26,7099.56,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,5195.88987,Apr-20,Direct,United States,US
The Douglas Stewart Co. (DSC),accountspayable@dstewart.com,2402 Advance Road,"Madison, ",,,,WI,53718,US,,,,,,,,,INV-1639,QU-0878 (PO 2215613-00),4/29/2020,5/29/2020,,14634.23,0,14634.23,0,PC0004,HUE HD Pro Camera (Black),90,79.95,26,5324.67,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,3896.917402,Apr-20,Direct,United States,US
The Douglas Stewart Co. (DSC),accountspayable@dstewart.com,2402 Advance Road,"Madison, ",,,,WI,53718,US,,,,,,,,,INV-1639,QU-0878 (PO 2215613-00),4/29/2020,5/29/2020,,14634.23,0,14634.23,0,Delivery,Shipping,1,950,,950,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,695.2677879,Apr-20,Direct,United States,US
The Douglas Stewart Co. (DSC),accountspayable@dstewart.com,2402 Advance Road,"Madison, ",,,,WI,53718,US,,,,,,,,,INV-1639,QU-0878 (PO 2215613-00),4/29/2020,5/29/2020,,14634.23,0,14634.23,0,,Freight surcharge,210,6,,1260,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,922.144645,Apr-20,Direct,United States,US
Whittier Middle School,atorres14@saisd.net,25551 Willard Path,"San Antonio, ",,,,TX,78261,US,,,,,,,,,CN-1638,TRIAL- no response- Invoiced,4/29/2020,,,-89.94,0,0,0,PC0001,HUE HD Pro Camera (Blue),1,-79.95,,-79.95,4100,Tax Exempt,0,,,,,USD,Sales credit note,Unsent,Paid,1.36638,-58.51227331,Apr-20,Direct,United States,US
Whittier Middle School,atorres14@saisd.net,25551 Willard Path,"San Antonio, ",,,,TX,78261,US,,,,,,,,,CN-1638,TRIAL- no response- Invoiced,4/29/2020,,,-89.94,0,0,0,Delivery,Shipping,1,-9.99,,-9.99,4700,Tax Exempt,0,,,,,USD,Sales credit note,Unsent,Paid,1.36638,-7.311289685,Apr-20,Direct,United States,US
Whittier Middle School,atorres14@saisd.net,25551 Willard Path,"San Antonio, ",,,,TX,78261,US,,,,,,,,,CN-1638,TRIAL- no response- Invoiced,4/29/2020,,,-89.94,0,0,0,,"Trial date request Aug. 28, 2019. Product never returned so invoiced. ",0,0,,0,,,0,,,,,USD,Sales credit note,Unsent,Paid,1.36638,0,Apr-20,Direct,United States,US
